fid,dim,iid,rep,obj_value,set_skewness,set_quad_simp_r2,set_fd,set_lin_inter_r2,set_nbc_sd,set_nbc_cor,set_lin_simple_r2,set_quad_inter_r2,cma_skewness,cma_quad_simp_r2,cma_fd,cma_lin_inter_r2,cma_nbc_sd,cma_nbc_cor,cma_lin_simple_r2,cma_quad_inter_r2
1,2,1,5,0.0007121418478917296,0.22108366589197248,1.0,0.2979586425772753,0.2984990378557656,0.9084386751254535,0.8328558761663339,0.2950926764880939,1.0,0.5671399002199203,0.9484174214713306,0.015342452230265506,0.293972261928623,0.7152716423742399,-0.17337285601345565,0.28854739594500933,0.9619226154762444
1,2,1,6,0.0009105982251605467,0.22108366589197248,1.0,0.2979586425772753,0.2984990378557656,0.9084386751254535,0.8328558761663339,0.2950926764880939,1.0,0.5281978271427059,0.9457463180721775,0.015283986763704476,0.29802483659974743,0.7133309785236536,-0.17532881605855055,0.2927193412774538,0.9557910544224433
1,2,1,7,0.0012413966984584173,0.22108366589197248,1.0,0.2979586425772753,0.2984990378557656,0.9084386751254535,0.8328558761663339,0.2950926764880939,1.0,0.456235175307989,0.9424028725791406,0.015225674742735349,0.2953212997231667,0.7106987598837232,-0.1735985931868019,0.2915014389093019,0.9527029484226444
1,2,1,8,0.0010088009573221337,0.22108366589197248,1.0,0.2979586425772753,0.2984990378557656,0.9084386751254535,0.8328558761663339,0.2950926764880939,1.0,0.5036423331099106,0.9440937626108584,0.015329820019320695,0.2938085433583977,0.7152714502153839,-0.17475585727296922,0.2932622797251174,0.955770692201777
1,2,1,9,0.00025837287947244353,0.22108366589197248,1.0,0.2979586425772753,0.2984990378557656,0.9084386751254535,0.8328558761663339,0.2950926764880939,1.0,0.6880053563137357,0.9648510877666745,0.015414581352023535,0.293087248568184,0.7139715192597355,-0.17520269274393224,0.293925811284689,0.9730783632684008
2,2,1,5,0.006173822409169272,0.2238507567031078,0.9979464540402283,0.052156633339813116,0.10376701741128619,0.39645399011200416,0.8453185278278886,0.1018860488035072,0.9981805628945701,0.07617185420851655,0.874452888634381,0.0028027089368473316,0.12446513967987272,0.3934142865746434,-0.1727864141377384,0.12609154728784056,0.9108664000649033
2,2,1,6,6.040545263491298e-05,0.2238507567031078,0.9979464540402283,0.052156633339813116,0.10376701741128619,0.39645399011200416,0.8453185278278886,0.1018860488035072,0.9981805628945701,0.7163280803804366,0.9825941344366187,0.0027212543372570988,0.09620806409099592,0.39778708460103146,-0.16823099065343336,0.09791570670973015,0.9845948938875272
2,2,1,7,6.89135934750995e-05,0.2238507567031078,0.9979464540402283,0.052156633339813116,0.10376701741128619,0.39645399011200416,0.8453185278278886,0.1018860488035072,0.9981805628945701,0.7218496027704216,0.9792058910413961,0.0026830938996782175,0.09614581342014028,0.39723635628495985,-0.16730987805639344,0.09751195180680816,0.9855022263734884
2,2,1,8,3.875424054672482e-05,0.2238507567031078,0.9979464540402283,0.052156633339813116,0.10376701741128619,0.39645399011200416,0.8453185278278886,0.1018860488035072,0.9981805628945701,0.7357414533997774,0.9849076646073746,0.0027140941710247614,0.09932204174635961,0.39697829659176004,-0.16716354558135177,0.0972735518798219,0.98660005752381
2,2,1,9,3.5966077417158825e-05,0.2238507567031078,0.9979464540402283,0.052156633339813116,0.10376701741128619,0.39645399011200416,0.8453185278278886,0.1018860488035072,0.9981805628945701,0.7301688035354575,0.9848406864437683,0.002691393361254995,0.09838041623792837,0.39722993462404094,-0.16693893077099164,0.09722580757706312,0.988228098156949
3,2,1,5,9.836198955653947e-06,0.2590038808440114,0.9838467977871741,0.25535107439391735,0.7057982655442427,0.56894886598369,0.9137939446637168,0.7050215267645028,0.9913569769305712,0.8972475778337273,0.9791596036592138,0.013182806264328946,0.7044141423330186,0.5031848620320613,-0.12314215084037862,0.7040988576897649,0.983583833864346
3,2,1,6,1.0284535875792754e-05,0.2590038808440114,0.9838467977871741,0.25535107439391735,0.7057982655442427,0.56894886598369,0.9137939446637168,0.7050215267645028,0.9913569769305712,0.8931257091458871,0.9796524880443483,0.013209950533257759,0.7038636200456313,0.5037572006643235,-0.1235518975744292,0.7044557170722927,0.9831342881543201
3,2,1,7,2.0713799257260266e-05,0.2590038808440114,0.9838467977871741,0.25535107439391735,0.7057982655442427,0.56894886598369,0.9137939446637168,0.7050215267645028,0.9913569769305712,0.8911769045592053,0.974993759383781,0.013173998538530286,0.7035392422171249,0.5050239999786483,-0.12328921912482262,0.7041024550290582,0.9819491164555947
3,2,1,8,8.436553700261034e-06,0.2590038808440114,0.9838467977871741,0.25535107439391735,0.7057982655442427,0.56894886598369,0.9137939446637168,0.7050215267645028,0.9913569769305712,0.8929402749558846,0.9784087018881429,0.01318939786812403,0.7042362856493953,0.5034061962924812,-0.12327171773677492,0.7036685780338552,0.9850329083591859
3,2,1,9,1.869881502530719e-05,0.2590038808440114,0.9838467977871741,0.25535107439391735,0.7057982655442427,0.56894886598369,0.9137939446637168,0.7050215267645028,0.9913569769305712,0.8929621884846551,0.9756543187851794,0.01320158987277384,0.7067684138878676,0.5039795292033086,-0.12294524477954401,0.7012526012429472,0.9828037485561631
4,2,1,5,0.00011005201386468186,0.3910233500593202,0.8351407073471806,0.14766454563425194,0.4989597165781651,0.6315526207407836,0.8891116514718209,0.4963647913669876,0.9519766716079053,1.3774471027300588,0.8339805477547965,0.007536497278466436,0.5007932153365549,0.542497561408461,-0.13843124896205206,0.48819897005969404,0.929284336564674
