,0
0,0.2304898351430893
1,0.21078094840049744
2,0.19214683771133423
3,0.17516888678073883
4,0.16009153425693512
5,0.1468421369791031
6,0.1351405680179596
7,0.12465213984251022
8,0.1151178777217865
9,0.1064055860042572
10,0.09849344193935394
11,0.09142084419727325
12,0.08523259311914444
13,0.07993330806493759
14,0.07546492666006088
15,0.07171197980642319
16,0.06853009015321732
17,0.06578214466571808
18,0.06336485594511032
19,0.06121697276830673
20,0.05931127071380615
21,0.057638928294181824
22,0.056194473057985306
23,0.054966021329164505
24,0.05393202230334282
25,0.05306321755051613
26,0.05232731252908707
27,0.051694076508283615
28,0.05113900452852249
29,0.05064484849572182
30,0.05020124092698097
31,0.04980301111936569
32,0.04944795370101929
33,0.04913479834794998
34,0.04886183515191078
35,0.048626143485307693
36,0.04842355102300644
37,0.0482490099966526
38,0.04809722304344177
39,0.0479632243514061
40,0.047842878848314285
41,0.047733113169670105
42,0.04763192683458328
43,0.047538261860609055
44,0.047451697289943695
45,0.04737216979265213
46,0.04729965701699257
47,0.047234002500772476
48,0.04717481508851051
49,0.04712148383259773
50,0.047073181718587875
51,0.047029029577970505
52,0.04698813706636429
53,0.046949759125709534
54,0.04691331833600998
55,0.04687843471765518
56,0.046844903379678726
57,0.04681267961859703
58,0.046781785786151886
59,0.046752266585826874
60,0.04672417789697647
61,0.04669748619198799
62,0.046672116965055466
63,0.04664793983101845
64,0.04662478715181351
65,0.04660245403647423
66,0.04658079892396927
67,0.0465596541762352
68,0.046538930386304855
69,0.046518560498952866
70,0.046498555690050125
71,0.04647887870669365
72,0.04645956680178642
73,0.04644063860177994
74,0.04642209783196449
75,0.046403929591178894
76,0.046386122703552246
77,0.04636862874031067
78,0.04635140299797058
79,0.046334408223629
80,0.04631759598851204
81,0.04630095511674881
82,0.04628445580601692
83,0.046268075704574585
84,0.046251825988292694
85,0.046235717833042145
86,0.04621974006295204
87,0.04620390385389328
88,0.04618820175528526
89,0.04617263749241829
90,0.04615718871355057
91,0.0461418479681015
92,0.04612661153078079
93,0.04611145704984665
94,0.046096377074718475
95,0.04608136788010597
96,0.04606642201542854
97,0.04605153575539589
98,0.046036720275878906
99,0.046021968126297
100,0.04600727930665016
101,0.0459926463663578
102,0.04597807675600052
103,0.04596356675028801
104,0.04594911262392998
105,0.04593469947576523
106,0.04592032730579376
107,0.04590599983930588
108,0.04589170217514038
109,0.045877449214458466
110,0.04586321860551834
111,0.0458490289747715
112,0.04583487659692764
113,0.04582074284553528
114,0.0458066388964653
115,0.04579257220029831
116,0.04577852785587311
117,0.0457645021378994
118,0.04575049504637718
119,0.045736510306596756
120,0.045722536742687225
121,0.04570858180522919
122,0.045694638043642044
123,0.045680709183216095
124,0.04566679522395134
125,0.045652877539396286
126,0.04563898220658302
127,0.04562508687376976
128,0.0456111915409565
129,0.04559730365872383
130,0.045583419501781464
131,0.04556954279541969
132,0.04555564746260643
133,0.045541759580373764
134,0.0455278642475605
135,0.04551396518945694
136,0.04550005495548248
137,0.045486148446798325
138,0.045472219586372375
139,0.04545828327536583
140,0.04544433578848839
141,0.04543037340044975
142,0.045416396111249924
143,0.0454024113714695
144,0.04538840427994728
145,0.04537437483668327
146,0.045360319316387177
147,0.045346248894929886
148,0.0453321598470211
149,0.04531804472208023
150,0.04530390352010727
151,0.04528973251581192
152,0.04527553915977478
153,0.04526131600141525
154,0.04524705931544304
155,0.045232780277729034
156,0.045218467712402344
157,0.04520411416888237
158,0.04518972709774971
159,0.04517531022429466
160,0.04516085609793663
161,0.04514635354280472
162,0.04513182491064072
163,0.045117251574993134
164,0.04510263726115227
165,0.04508798196911812
166,0.04507327824831009
167,0.04505853354930878
168,0.04504374414682388
169,0.04502890259027481
170,0.045014023780822754
171,0.04499909281730652
172,0.0449841134250164
173,0.04496907815337181
174,0.04495399817824364
175,0.044938866049051285
176,0.04492367058992386
177,0.04490843415260315
178,0.04489312693476677
179,0.044877782464027405
180,0.04486236721277237
181,0.04484689235687256
182,0.04483136907219887
183,0.0448157824575901
184,0.04480012506246567
185,0.044784411787986755
186,0.04476863890886307
187,0.04475279897451401
188,0.044736895710229874
189,0.044720929116010666
190,0.04470489174127579
191,0.044688787311315536
192,0.04467261582612991
193,0.044656381011009216
194,0.04464006796479225
195,0.044623684138059616
196,0.04460722953081131
197,0.04459070786833763
198,0.04457411170005798
199,0.04455743357539177
200,0.04454068839550018
201,0.04452386125922203
202,0.044506967067718506
203,0.044489987194538116
204,0.04447292909026146
205,0.044455789029598236
206,0.04443858191370964
207,0.04442128539085388
208,0.04440389946103096
209,0.04438643902540207
210,0.04436890035867691
211,0.04435127228498459
212,0.0443335585296154
213,0.04431575909256935
214,0.044297873973846436
215,0.04427989944815636
216,0.04426183924078941
217,0.04424368962645531
218,0.044225458055734634
219,0.044207122176885605
220,0.04418870434165001
221,0.04417018964886665
222,0.04415158927440643
223,0.044132888317108154
224,0.04411410167813301
225,0.04409521073102951
226,0.04407623037695885
227,0.044057149440050125
228,0.04403797164559364
229,0.0440187007188797
230,0.0439993254840374
231,0.04397985339164734
232,0.04396028071641922
233,0.04394060745835304
234,0.043920837342739105
235,0.04390095919370651
236,0.04388098046183586
237,0.04386090114712715
238,0.04384070634841919
239,0.043820418417453766
240,0.04380001872777939
241,0.043779511004686356
242,0.043758902698755264
243,0.04373818263411522
244,0.04371735081076622
245,0.043696414679288864
246,0.043675366789102554
247,0.04365421086549759
248,0.04363294318318367
249,0.0436115600168705
250,0.04359006881713867
251,0.043568458408117294
252,0.04354673996567726
253,0.04352490231394768
254,0.043502967804670334
255,0.04348089173436165
256,0.0434587188065052
257,0.04343642294406891
258,0.04341400787234306
259,0.043391481041908264
260,0.04336882755160332
261,0.043346062302589417
262,0.04332318156957626
263,0.043300170451402664
264,0.04327704384922981
265,0.04325379431247711
266,0.04323042929172516
267,0.043206941336393356
268,0.043183330446481705
269,0.0431596003472805
270,0.04313574358820915
271,0.04311177134513855
272,0.0430876687169075
273,0.0430634431540966
274,0.04303910210728645
275,0.04301462695002556
276,0.042990028858184814
277,0.04296530783176422
278,0.04294046387076378
279,0.04291549697518349
280,0.04289040341973305
281,0.04286518320441246
282,0.04283984377980232
283,0.04281437397003174
284,0.042788781225681305
285,0.04276306554675102
286,0.04273722693324089
