,0
0,0.18838731944561005
1,0.17260898649692535
2,0.15834671258926392
3,0.1455286592245102
4,0.13397960364818573
5,0.12352000176906586
6,0.11403866112232208
7,0.10550308227539062
8,0.09792232513427734
9,0.09129581600427628
10,0.08557536453008652
11,0.08065929263830185
12,0.07642067223787308
13,0.07274682074785233
14,0.06956057995557785
15,0.06681492179632187
16,0.06447406858205795
17,0.062497563660144806
18,0.06083556264638901
19,0.05943404138088226
20,0.058243732899427414
21,0.057226378470659256
22,0.05635553225874901
23,0.055613212287425995
24,0.054985228925943375
25,0.054457757622003555
26,0.05401602014899254
27,0.053644925355911255
28,0.05333050712943077
29,0.053061239421367645
30,0.05282862111926079
31,0.0526268444955349
32,0.0524519644677639
33,0.052300941199064255
34,0.052170902490615845
35,0.052058733999729156
36,0.05196116492152214
37,0.051875025033950806
38,0.0517975352704525
39,0.051726583391427994
40,0.051660746335983276
41,0.05159921199083328
42,0.051541510969400406
43,0.051487307995557785
44,0.0514361746609211
45,0.05138761177659035
46,0.05134095251560211
47,0.05129557475447655
48,0.05125092342495918
49,0.05120663344860077
50,0.05116252228617668
51,0.05111854523420334
52,0.05107474699616432
53,0.051031164824962616
54,0.05098782852292061
55,0.05094465613365173
56,0.050901561975479126
57,0.05085843801498413
58,0.050815172493457794
59,0.050771720707416534
60,0.05072809010744095
61,0.050684280693531036
62,0.050640374422073364
63,0.05059640109539032
64,0.050552405416965485
65,0.05050838738679886
66,0.05046435818076134
67,0.05042029172182083
68,0.05037614703178406
69,0.050331924110651016
70,0.0502876378595829
71,0.05024329572916031
72,0.050198908895254135
73,0.050154540687799454
74,0.05011017993092537
75,0.05006582662463188
76,0.050021473318338394
77,0.04997710883617401
78,0.04993269965052605
79,0.0498882494866848
80,0.04984375834465027
81,0.049799222499132156
82,0.04975465312600136
83,0.04971003904938698
84,0.04966537654399872
85,0.04962063580751419
86,0.0495758056640625
87,0.04953087493777275
88,0.04948583245277405
89,0.0494406595826149
90,0.04939534515142441
91,0.04934987053275108
92,0.049304235726594925
93,0.04925842955708504
94,0.049212440848350525
95,0.0491662435233593
96,0.049119818955659866
97,0.049073170870542526
98,0.04902627691626549
99,0.04897911474108696
100,0.04893169552087784
101,0.04888399690389633
102,0.04883601516485214
103,0.048787735402584076
104,0.04873914271593094
105,0.048690225929021835
106,0.04864099249243736
107,0.04859141632914543
108,0.04854149743914604
109,0.0484912246465683
110,0.0484405942261219
111,0.048389606177806854
112,0.04833824187517166
113,0.048286501318216324
114,0.048234377056360245
115,0.04818185418844223
116,0.048128943890333176
117,0.048075634986162186
118,0.048021912574768066
119,0.047967784106731415
120,0.04791324585676193
121,0.04785827919840813
122,0.047802895307540894
123,0.047747086733579636
124,0.04769084230065346
125,0.04763416200876236
126,0.04757704585790634
127,0.047519490122795105
128,0.04746149107813835
129,0.047403037548065186
130,0.0473441407084465
131,0.047284793108701706
132,0.0472249835729599
133,0.04716471955180168
134,0.047103993594646454
135,0.04704280197620392
136,0.04698115214705467
137,0.04691902920603752
138,0.04685644432902336
139,0.0467933788895607
140,0.046729858964681625
141,0.04666585475206375
142,0.04660138487815857
143,0.04653644189238548
144,0.046471018344163895
145,0.0464051216840744
146,0.0463387556374073
147,0.046271912753582
148,0.046204593032598495
149,0.046136803925037384
150,0.04606853798031807
151,0.04599980264902115
152,0.04593059420585632
153,0.04586091637611389
154,0.04579078033566475
155,0.045720167458057404
156,0.045649100095033646
157,0.04557757079601288
158,0.0455055870115757
159,0.04543314874172211
160,0.045360252261161804
161,0.04528691992163658
162,0.04521314054727554
163,0.04513893276453018
164,0.045064277946949005
165,0.044989213347435
166,0.04491371288895607
167,0.04483780637383461
168,0.04476148262619972
169,0.0446847528219223
170,0.04460763931274414
171,0.044530123472213745
172,0.0444522388279438
173,0.04437397047877312
174,0.044295333325862885
175,0.0442163422703743
176,0.04413701221346855
177,0.04405733570456505
178,0.04397732764482498
179,0.04389699921011925
180,0.04381636530160904
181,0.04373542219400406
182,0.043654199689626694
183,0.04357270151376724
184,0.043490931391716
185,0.04340890794992447
186,0.04332664981484413
187,0.04324415698647499
188,0.04316144436597824
189,0.043078526854515076
190,0.042995426803827286
191,0.04291214048862457
192,0.04282870143651962
193,0.04274510592222214
194,0.042661383748054504
195,0.042577534914016724
196,0.042493585497140884
197,0.04240954667329788
198,0.04232543706893921
199,0.04224126785993576
200,0.04215705767273903
201,0.04207282513380051
202,0.04198858514428139
203,0.04190435633063316
204,0.04182015359401703
205,0.04173598811030388
206,0.0416518859565258
207,0.041567862033843994
208,0.04148394241929054
209,0.04140013828873634
210,0.04131646826863289
211,0.041232943534851074
212,0.04114959016442299
213,0.04106642305850983
214,0.040983472019433975
215,0.04090074077248573
216,0.04081825911998749
217,0.040736038237810135
218,0.04065410792827606
219,0.04057247191667557
220,0.04049116373062134
221,0.04041019082069397
222,0.04032958298921585
223,0.04024934768676758
224,0.04016951471567154
225,0.04009009152650833
226,0.04001110792160034
227,0.039932578802108765
228,0.039854519069194794
229,0.03977694362401962
230,0.03969987854361534
231,0.03962334245443344
232,0.03954733535647392
233,0.03947189450263977
234,0.03939702734351158
235,0.03932275250554085
236,0.039249081164598465
237,0.039176031947135925
238,0.03910361975431442
239,0.03903185948729515
240,0.038960762321949005
241,0.038890350610017776
242,0.03882063180208206
243,0.03875160589814186
244,0.03868330642580986
245,0.03861572965979576
246,0.038548894226551056
247,0.03848281130194664
248,0.03841748461127281
249,0.03835292160511017
250,0.0382891409099102
251,0.038226135075092316
252,0.0381639301776886
253,0.038102515041828156
254,0.03804190456867218
255,0.03798210620880127
256,0.03792311251163483
257,0.03786494582891464
258,0.037807583808898926
259,0.037751052528619766
260,0.037695348262786865
261,0.037640467286109924
262,0.03758640214800835
263,0.03753317520022392
264,0.03748076409101486
265,0.03742918372154236
266,0.037378422915935516
267,0.03732847794890404
268,0.03727935627102852
269,0.03723105043172836
270,0.03718354552984238
271,0.03713684156537056
272,0.03709094226360321
273,0.037045836448669434
274,0.03700151666998863
275,0.036957986652851105
276,0.03691522777080536
277,0.0368732288479805
278,0.03683200106024742
279,0.036791518330574036
280,0.03675178438425064
281,0.03671278432011604
282,0.036674514412879944
283,0.03663695976138115
284,0.03660011291503906
285,0.036563973873853683
286,0.03652851656079292
287,0.03649374097585678
288,0.03645963594317436
289,0.03642618656158447
290,0.036393389105796814
291,0.03636123612523079
292,0.036329708993434906
293,0.03629880025982857
294,0.03626849874854088
295,0.03623879328370094
296,0.036209676414728165
297,0.03618113324046135
298,0.0361531600356102
299,0.036125730723142624
300,0.03609885275363922
301,0.036072514951229095
302,0.03604668751358986
303,0.03602138161659241
304,0.03599657118320465
305,0.03597225621342659
306,0.035948414355516434
307,0.03592505306005478
308,0.03590214625000954
309,0.03587968647480011
310,0.0358576737344265
311,0.03583608567714691
312,0.03581492230296135
313,0.03579417243599892
314,0.03577381744980812
315,0.03575386479496956
316,0.03573428466916084
317,0.03571508452296257
318,0.03569624200463295
319,0.035677772015333176
320,0.03565963730216026
321,0.03564184159040451
322,0.03562437370419502
323,0.0356072373688221
324,0.03559040650725365
325,0.03557388857007027
326,0.035557664930820465
327,0.035541731864213943
328,0.0355260893702507
329,0.03551071509718895
330,0.035495612770318985
331,0.035480767488479614
