,0
0,0.1997157633304596
1,0.18339990079402924
2,0.16870515048503876
3,0.15561501681804657
4,0.1438782662153244
5,0.13322246074676514
6,0.123465895652771
7,0.1145334541797638
8,0.10642728954553604
9,0.09917963296175003
10,0.09280726313591003
11,0.08728238195180893
12,0.08252757042646408
13,0.07843291759490967
14,0.07488437741994858
15,0.07178792357444763
16,0.06907916814088821
17,0.06671839207410812
18,0.06467827409505844
19,0.06293229013681412
20,0.06144857406616211
21,0.06018996611237526
22,0.05911803990602493
23,0.058197882026433945
24,0.057401176542043686
25,0.05670696124434471
26,0.056100402027368546
27,0.05557094141840935
28,0.05511028319597244
29,0.05471101775765419
30,0.0543658509850502
31,0.05406733602285385
32,0.05380801483988762
33,0.05358082801103592
34,0.05337943881750107
35,0.05319865792989731
36,0.05303454026579857
37,0.052884362637996674
38,0.052746307104825974
39,0.05261921510100365
40,0.052502162754535675
41,0.05239419639110565
42,0.052294228225946426
43,0.05220101401209831
44,0.05211324244737625
45,0.05202966928482056
46,0.05194927379488945
47,0.051871269941329956
48,0.05179518088698387
49,0.051720764487981796
50,0.05164794996380806
51,0.05157671868801117
52,0.05150705948472023
53,0.05143889784812927
54,0.05137208104133606
55,0.05130639299750328
56,0.05124161019921303
57,0.0511775016784668
58,0.05111391469836235
59,0.05105075612664223
60,0.05098801851272583
61,0.05092574283480644
62,0.05086401849985123
63,0.050802893936634064
64,0.05074242874979973
65,0.05068259313702583
66,0.05062334984540939
67,0.05056461691856384
68,0.05050633102655411
69,0.050448451191186905
70,0.050390977412462234
71,0.05033392086625099
72,0.050277337431907654
73,0.05022125318646431
74,0.050165705382823944
75,0.05011066421866417
76,0.05005611479282379
77,0.05000201240181923
78,0.0499483160674572
79,0.04989499971270561
80,0.04984205588698387
81,0.04978948459029198
82,0.04973730817437172
83,0.04968550056219101
84,0.04963407292962074
85,0.04958297684788704
86,0.04953218251466751
87,0.04948166012763977
88,0.04943137988448143
89,0.0493813157081604
90,0.04933147132396698
91,0.04928181692957878
92,0.04923233762383461
93,0.049183014780282974
94,0.04913383349776268
95,0.049084752798080444
96,0.04903573542833328
97,0.0489867702126503
98,0.04893783852458
99,0.0488889180123806
100,0.048840004950761795
101,0.048791058361530304
