,0
0,0.16215252876281738
1,0.1487637162208557
2,0.13718587160110474
3,0.12694904208183289
4,0.11771315336227417
5,0.10932402312755585
6,0.10175598412752151
7,0.09502371400594711
8,0.08911824226379395
9,0.08398140966892242
10,0.07951679080724716
11,0.07562044262886047
12,0.0722079947590828
13,0.06922250241041183
14,0.06662562489509583
15,0.06438397616147995
16,0.06246020644903183
17,0.06081172823905945
18,0.05939508229494095
19,0.058171484619379044
20,0.05711020529270172
21,0.056188587099313736
22,0.05538994446396828
23,0.054700594395399094
24,0.05410774052143097
25,0.053598612546920776
26,0.05316061154007912
27,0.052782099694013596
28,0.05245310068130493
29,0.0521656759083271
30,0.051913782954216
31,0.051692888140678406
32,0.0514993891119957
33,0.05133018270134926
34,0.05118230730295181
35,0.05105288326740265
36,0.05093914642930031
37,0.05083856359124184
38,0.05074896290898323
39,0.050668586045503616
40,0.050596099346876144
41,0.05053051561117172
42,0.050471074879169464
43,0.05041716620326042
44,0.05036821588873863
45,0.050323665142059326
46,0.05028291791677475
47,0.05024539679288864
48,0.05021057277917862
49,0.050178010016679764
50,0.05014735087752342
51,0.05011836439371109
52,0.05009087920188904
53,0.050064779818058014
54,0.050039976835250854
55,0.0500163733959198
56,0.049993835389614105
57,0.049972232431173325
58,0.04995143786072731
59,0.04993131384253502
60,0.04991176724433899
61,0.04989272728562355
62,0.049874141812324524
63,0.04985600709915161
64,0.049838289618492126
65,0.04982098191976547
66,0.04980405420064926
67,0.049787476658821106
68,0.04977118968963623
69,0.04975516349077225
70,0.04973936825990677
71,0.049723781645298004
72,0.049708377569913864
73,0.04969315975904465
74,0.04967813566327095
75,0.04966328665614128
76,0.04964861273765564
77,0.049634095281362534
78,0.04961971938610077
79,0.04960547015070915
80,0.049591340124607086
81,0.04957729950547218
82,0.049563366919755936
83,0.04954953491687775
84,0.04953579604625702
85,0.049522146582603455
86,0.049508579075336456
87,0.04949509724974632
88,0.04948167875409126
89,0.04946831986308098
90,0.04945501312613487
91,0.049441758543252945
92,0.0494285523891449
93,0.04941539466381073
