,0
0,0.12292918562889099
1,0.10550913214683533
2,0.09310583025217056
3,0.08589590340852737
4,0.08227726817131042
5,0.0801304429769516
6,0.07806283980607986
7,0.07555831968784332
8,0.07264527678489685
9,0.06961625069379807
10,0.06685226410627365
11,0.06469392031431198
12,0.06333410739898682
13,0.06275342404842377
14,0.06273609399795532
15,0.06296885758638382
16,0.06316675245761871
17,0.06315673142671585
18,0.06289419531822205
19,0.06243273243308067
20,0.061876747757196426
21,0.06133640184998512
22,0.060893744230270386
23,0.06058337539434433
24,0.060389194637537
25,0.06025669723749161
26,0.06011572480201721
27,0.05990547314286232
28,0.059592776000499725
29,0.05917876958847046
30,0.05869391933083534
31,0.058185283094644547
32,0.05770060792565346
33,0.057274218648672104
34,0.0569184236228466
35,0.05662268027663231
36,0.05636048689484596
37,0.05610131844878197
38,0.05582297965884209
39,0.05551972612738609
40,0.05520286783576012
41,0.054894085973501205
42,0.0546145997941494
43,0.05437517538666725
44,0.05417153984308243
45,0.053987111896276474
46,0.05380116403102875
47,0.053598158061504364
48,0.05337345972657204
49,0.053133171051740646
50,0.05288910120725632
51,0.05265187472105026
52,0.05242598056793213
53,0.05220882594585419
54,0.0519934743642807
55,0.051773227751255035
56,0.05154525116086006
57,0.05131177604198456
58,0.05107853189110756
59,0.050851717591285706
60,0.05063514783978462
61,0.05042888969182968
62,0.0502300001680851
63,0.05003447085618973
64,0.04983946308493614
65,0.04964440315961838
66,0.04945075511932373
67,0.049260664731264114
68,0.049075473099946976
69,0.04889502748847008
70,0.04871780797839165
71,0.04854198545217514
72,0.04836633428931236
73,0.048190753906965256
74,0.04801611602306366
75,0.04784368351101875
76,0.04767444357275963
77,0.047508712857961655
78,0.047346170991659164
79,0.04718618094921112
80,0.04702822118997574
81,0.046872224658727646
82,0.046718526631593704
83,0.046567659825086594
84,0.04641996696591377
85,0.04627540335059166
86,0.04613360017538071
87,0.04599408060312271
88,0.0458565391600132
89,0.04572094604372978
90,0.04558750241994858
91,0.045456431806087494
92,0.045327868312597275
93,0.045201778411865234
94,0.04507802799344063
95,0.04495646432042122
96,0.04483703523874283
97,0.04471978917717934
98,0.0446048304438591
99,0.04449223726987839
100,0.044382039457559586
101,0.04427412524819374
102,0.04416839778423309
103,0.0440647192299366
104,0.04396304860711098
105,0.043863389641046524
106,0.04376576095819473
107,0.043670155107975006
108,0.04357655346393585
109,0.04348485544323921
110,0.0433950237929821
111,0.04330701380968094
112,0.04322080686688423
113,0.04313639923930168
114,0.04305379465222359
115,0.042972955852746964
116,0.04289386048913002
117,0.042816441506147385
118,0.042740654200315475
119,0.04266646131873131
120,0.04259384423494339
121,0.04252277687191963
122,0.042453229427337646
123,0.04238516464829445
124,0.042318545281887054
125,0.04225333034992218
126,0.04218949005007744
127,0.04212699458003044
128,0.0420658253133297
129,0.04200594872236252
130,0.041947342455387115
131,0.0418899767100811
132,0.04183381050825119
133,0.04177882522344589
134,0.04172497242689133
135,0.04167225584387779
136,0.04162062704563141
137,0.04157005995512009
138,0.04152054339647293
139,0.04147203266620636
140,0.04142450913786888
141,0.041377946734428406
142,0.04133231192827225
143,0.04128760099411011
144,0.041243776679039
145,0.041200827807188034
146,0.04115871712565422
147,0.041117433458566666
148,0.04107694327831268
149,0.041037239134311676
150,0.04099829122424126
151,0.04096008092164993
152,0.04092259705066681
153,0.0408858023583889
154,0.04084969311952591
155,0.040814246982336044
156,0.040779441595077515
157,0.040745265781879425
158,0.04071170091629028
159,0.0406787246465683
160,0.04064632207155228
161,0.04061448201537132
162,0.04058318957686424
163,0.040552422404289246
164,0.040522169321775436
165,0.04049241915345192
166,0.040463149547576904
167,0.04043436050415039
168,0.04040602222084999
169,0.040378134697675705
170,0.04035068303346634
171,0.0403236486017704
172,0.040297023952007294
173,0.04027079418301582
174,0.04024495556950569
175,0.040219489485025406
176,0.04019438847899437
177,0.040169645100831985
178,0.04014524072408676
179,0.0401211716234684
180,0.0400974303483963
181,0.04007400944828987
182,0.04005088657140732
183,0.04002806916832924
184,0.040005531162023544
185,0.03998328372836113
186,0.039961304515600204
187,0.03993959724903107
188,0.03991814702749252
189,0.039896950125694275
190,0.03987599536776543
191,0.03985527530312538
192,0.03983479365706444
193,0.039814528077840805
194,0.03979448974132538
195,0.039774663746356964
196,0.03975503891706467
197,0.039735618978738785
198,0.03971639648079872
199,0.03969736024737358
200,0.03967851400375366
201,0.03965985029935837
202,0.0396413579583168
203,0.039623044431209564
204,0.03960488736629486
