,0
0,0.10290376842021942
1,0.09273115545511246
2,0.08650632947683334
3,0.08195213228464127
4,0.07781963795423508
5,0.07386134564876556
6,0.07026516646146774
7,0.06729874759912491
8,0.06510695070028305
9,0.06361986696720123
10,0.06259750574827194
11,0.06178253889083862
12,0.06102791428565979
13,0.060314033180475235
14,0.05968967080116272
15,0.05920431390404701
16,0.05886813625693321
17,0.058646250516176224
18,0.05847785994410515
19,0.05830440670251846
20,0.058090947568416595
21,0.05783237889409065
22,0.057545728981494904
23,0.05725537985563278
24,0.05697895586490631
25,0.05671948939561844
26,0.05646625533699989
27,0.05620234087109566
28,0.05591465160250664
29,0.05560066178441048
30,0.05526890233159065
31,0.054933611303567886
32,0.054607100784778595
33,0.054294127970933914
34,0.053991153836250305
35,0.05369039997458458
36,0.05338577181100845
37,0.05307697132229805
38,0.052769530564546585
39,0.05247124284505844
40,0.05218743532896042
41,0.0519181489944458
42,0.051658809185028076
43,0.05140379071235657
44,0.05115009471774101
45,0.05089877173304558
46,0.05065330117940903
47,0.05041642114520073
48,0.05018787831068039
49,0.049964576959609985
50,0.049742817878723145
51,0.04952065646648407
52,0.04929889738559723
53,0.049079764634370804
54,0.04886484518647194
55,0.048653725534677505
56,0.048444584012031555
57,0.04823589697480202
58,0.048027731478214264
59,0.04782160744071007
60,0.047619033604860306
61,0.04742039367556572
62,0.04722483828663826
63,0.047031234949827194
64,0.046839211136102676
65,0.04664923623204231
66,0.04646199569106102
67,0.04627767950296402
68,0.04609573259949684
69,0.04591541737318039
70,0.04573633894324303
71,0.04555870592594147
72,0.04538293927907944
73,0.04520929977297783
74,0.04503767564892769
75,0.04486779123544693
76,0.04469955712556839
77,0.04453318938612938
78,0.044369038194417953
79,0.044207360595464706
80,0.044048164039850235
81,0.0438913032412529
82,0.043736718595027924
83,0.04358445852994919
84,0.04343465715646744
85,0.04328739270567894
86,0.04314253851771355
87,0.04299996793270111
88,0.04285956546664238
89,0.04272133484482765
90,0.04258531332015991
91,0.04245153069496155
92,0.04231993481516838
93,0.042190466076135635
94,0.04206310957670212
95,0.0419379323720932
96,0.041814979165792465
97,0.041694290935993195
98,0.04157586768269539
99,0.04145966097712517
100,0.041345689445734024
101,0.04123396798968315
102,0.04112451151013374
103,0.04101730138063431
104,0.04091229289770126
105,0.04080945998430252
106,0.040708765387535095
107,0.040610212832689285
108,0.040513791143894196
109,0.04041946306824684
110,0.04032719507813454
111,0.04023696482181549
112,0.04014874994754791
113,0.040062543004751205
114,0.039978306740522385
115,0.03989601880311966
116,0.03981563076376915
117,0.039737120270729065
118,0.03966045379638672
119,0.03958560898900032
120,0.03951252996921539
121,0.039441198110580444
122,0.039371561259031296
123,0.03930359333753586
124,0.03923726826906204
125,0.03917253017425537
126,0.03910936415195465
127,0.039047721773386
128,0.03898756951093674
129,0.03892887756228447
130,0.038871604949235916
131,0.03881571441888809
132,0.03876116871833801
133,0.03870793804526329
134,0.038655973970890045
