x0,x1,x2,y
2.7417259006519243,-2.4268010045400206,-1.5219396564288994,0.11679722061120218
-1.3675917806038567,-2.4051422187430975,-0.5334550753020304,0.22569183412935562
2.4997648291516574,2.914570241395415,-2.9181119101334554,0.19265277137296788
4.424412415580026,-3.651625095556355,-0.29530834370756587,0.3445068436675202
0.9691763405244478,-3.3465671500074343,1.5730684822715038,0.21506498774467098
-3.565828704591687,-0.5012398951173589,1.3783618759011294,0.9054679670679561
-4.230259825221219,-2.91374181115487,-3.094412108605434,0.6997113441183564
1.2005674256585852,-1.355474512555919,-0.7237348710106355,0.0012693426459229502
-1.0268318879497498,1.3929230984738563,-0.07943551688602479,0.026037375487779114
-3.1715751307974664,-4.618245120815292,4.124017103152092,0.9986615856361075
1.6434809308452394,-1.1676034999526221,2.877442631472541,0.007192063323619999
-4.026277206809096,-2.1427136641626987,-3.545096914138375,0.4028021838924605
-2.160237306533941,3.5095151029732072,-4.818341665837869,0.15985475328466547
3.81994224348842,-2.8555604361510984,3.994610874196642,0.367706152331951
1.1414316775319442,-4.339218876101152,0.29532202951185393,0.29390341019858524
-0.8888192113352318,-0.44667160249064786,0.36227573227904575,0.04502331014111385
4.387236578392461,-3.61289285152814,-4.955114469958886,0.3220656363977757
1.8119340772171384,-0.6203643113686637,-4.971512738935687,0.005449312461694988
3.800927355349062,4.477129778024469,-1.2757417755524108,0.29424666932842786
-1.1162246132840363,0.5161074236402783,-4.681893700560812,0.004565843048062346
-2.0669080052107054,2.4243270934174284,-3.708422577610186,0.19002377345951132
0.5763957288784383,3.5451644628657757,-2.935295081320795,0.1467200062093099
-0.5661721226513121,-2.0675023033434448,3.4691903724680824,0.2232993298969632
1.7348313893316938,1.0813738275793527,2.6883160525032057,0.10028557883925693
1.0588929816812023,-2.313461541795615,-3.573425812043463,0.05190793448472522
-3.960949359406602,4.721660065251983,0.49175415780999376,0.998294856510472
-3.5980218478113906,-4.041960184017348,-2.1345919839620597,0.9820634742551307
4.301804448418666,-3.6948659393347274,-0.7785766068258484,0.2853101547313806
