x0,x1,x2,y
-4.590870364158144,2.898556930460563,3.83199660123908,0.2063328517399865
-1.0217680591935645,-0.029565863520673474,4.284371085374303,0.12600542956551058
-0.8748470981344365,1.1591290016892923,-3.724213576253227,0.9554375928650378
-2.681332929579323,-4.413802641325498,-1.096494218094926,0.6680928498015528
-4.775255079044218,-3.608776516607888,-4.441676316082801,0.9981246831499537
4.4162197406836565,-1.2786909221462226,4.081722676773111,0.07685966625774152
-3.4482528856422316,-2.4866561115361048,-3.833213497991757,0.9799660010084436
0.717123500458352,0.6091902257349702,3.560943305226864,0.17241964878638957
-3.185264784970592,-1.1722570434065172,-3.2228775097985665,0.9071278208093811
4.948930902438722,1.8956709339905666,-0.925952111100651,0.6145181317346422
-4.073716346183991,4.885061532848447,-4.068450081899857,0.9999732021594855
-0.8049774391772653,-4.9403953233546165,0.07697602999132158,0.5300101831062564
1.997419725743467,-1.9271810597225514,3.770036257394583,0.1364206243786533
3.5947774580563703,2.200086804636504,-2.5112707097903604,0.7817766255416353
-1.4299784912163434,2.927430448568826,-3.1430891700430346,0.909406690353473
-2.8894897848561603,-2.478112529904517,1.139673532243548,0.4505142663137933
2.3570610803572585,1.9893129975434451,-1.540546335367016,0.6945260772707963
-2.0180331359276957,0.8860813577947004,4.7072815079126435,0.08553555435947574
1.7479826405031602,-3.8466606875726046,1.7857556366984824,0.34666597308552255
0.45041418171706304,-1.4325082075374187,1.4598611672379462,0.37748651016721185
3.34552292685583,-0.061196817657084956,0.5932695849546441,0.44462505569509625
3.3204546635432486,-0.8522317792474325,2.6982692608958114,0.22341229793820305
-1.3330468879670345,3.3362015147427577,-2.2047183095470704,0.8028370728343768
-0.6441859935497458,2.740730266969984,3.2787936561647086,0.2277311484204576
1.8288335013152066,-0.6733053798431019,-0.22646925010080565,0.5383536438221983
-4.202579723512112,4.404533100366946,-0.9454588701970197,0.7122401775532063
0.12430658515591197,2.7657692488186925,-4.505669910858349,0.9961449431625381
-0.7503057472477019,-1.8045059953478098,-2.5534792461416793,0.8333836008360784
-2.2034181708120313,-0.6016965514554453,-2.746121155416985,0.8674668639476895
-3.740269603245581,0.6655790164303079,-1.1279630143644925,0.7156583980374758
0.8729647658043351,-0.3205325641325949,4.026078950406914,0.12306638523187455
-0.7188424382471084,0.792816910010834,3.105388761768749,0.2202647007077168
3.0368758897032837,1.2536540793379878,0.2058090280917657,0.510367483689647
-2.0764458125734646,-3.320974653937646,-3.6859777513939442,0.9560512294321113
-4.7881706234985355,-4.903640602808769,2.2720184698535046,0.31866287986181313
-3.682664349602856,-2.0320369660395476,-1.0247178852094936,0.6564969454920007
-3.4887989833197386,0.032335549381128814,3.6678069124753634,0.19864908111622787
4.067116810603363,-1.0058796603186648,4.955349547403493,0.00899835622791532
-4.363324665128975,2.5504961527808607,2.474544981759937,0.35218998426684567
1.0014790347493685,0.5609999496378792,4.758715218610416,0.04793208270959725
-0.07311124681598091,-2.377266647878009,2.8790452245107554,0.24429353530276987
1.5313169838557759,-4.048547980214821,0.5439777176998692,0.4587242990191679
1.9791516349717124,0.8457524455190946,-4.016031406697236,0.997398414033705
2.127632345779298,-1.241293885319437,2.4859213395937765,0.27080753265530166
-2.9873891719592356,4.2816054802352514,4.6063699985780495,0.12700281957957882
-1.8202416928699443,3.8192973355762696,2.1666353358767445,0.3631935965748599
0.2100341558835428,-1.014493411187157,-3.595887568811681,0.979643114239735
-1.1347277887111136,-4.378818036134852,3.3354055914442675,0.2018262798748422
-4.230047108821606,-0.00783099911168339,-1.6653725841283618,0.7673728982507069
3.667599282279408,-3.813951292124016,-0.23666020060810578,0.506139289314677
3.225427026313648,-2.594035475756357,-2.3576472865091684,0.7477176193685053
-3.3922249676467953,-0.5390106228959555,-3.377387194988443,0.9408907522486477
2.1950316483063474,4.574623370301831,-3.9945944777451587,0.9901535398119533
1.1039576314899957,-1.9464335573405185,1.899424121212709,0.3160456820679052
-3.197212846420436,-4.5390134948732666,-3.490199375779433,0.906550085292078
-2.656710990316516,-0.1664238218064895,-3.858326077429415,0.9955437323657809
-2.849177350096335,1.3202788259524194,2.4217303570471778,0.3203211860900631
4.512167885642214,-3.657916932695121,1.8593830011006283,0.2911742223414362
-1.5295976243716396,1.8440643388613651,-2.473498538681663,0.8152500454659595
0.17560553352653585,-3.5091707013951723,4.762991423231144,0.011715441671242317
-2.515460451679018,-3.4813015117100496,0.27915803858396426,0.49942495727177844
-4.890096557909598,1.7686823017153133,4.271088473630497,0.17886689160928426
-0.6314648550632551,-3.169750312553639,-2.1037570518275333,0.7516521822807132
-2.931762733836244,-3.899963356243344,-3.804777940415716,0.9625748081374536
2.1402000549375515,2.655098975348256,-3.426524322885305,0.9059230536470341
-0.746134979961715,0.6848182545881603,1.8389927912117177,0.36550346157128677
0.28868770799679133,0.9049722251357117,0.458160022259019,0.4940834352537674
3.0072611202340997,3.242311586007398,-1.8266092200719122,0.7188231455758537
2.9979080848982607,4.997728836994286,4.487334988138555,0.07170430386238702
0.5432464236383572,-0.7990266966107757,-1.447667159460055,0.7044718025654909
2.8682204056299785,-1.1109804196418196,-0.6198193463558397,0.562113016720412
1.8654724149854616,0.7782881895091629,-2.147360991425934,0.7556723437172301
-2.4759351208431286,3.239771704015279,2.1843389544184344,0.3579331931912074
0.27049870681265986,-2.193541531612963,-3.2094785346939654,0.8462821673893557
0.361292048704664,-0.8366078785910442,-1.9388419320181525,0.7377589150529698
1.6259959456405912,4.019544375767683,1.6934255285153519,0.3682323771456609
1.5856991589370786,-1.5747390393894358,-3.7487675336688215,0.9536677299823286
0.4674086630756049,-3.4626140108242973,1.6756342684915282,0.3484379911157855
-4.576836520903734,-3.807242727196606,1.3655280187876357,0.418532955675037
4.550631489394167,-2.4207309283520804,-4.924359093344911,0.9998755175842041
1.2792111269567794,-2.2259801892777653,-2.465422161964735,0.7782424686741495
1.6421005585568498,2.961741441668443,-2.4361298739555117,0.7948492208451171
1.5879830216563473,3.783636221418151,3.2646401438807438,0.2012784820081885
2.9320011061401585,0.9606421761114126,-4.938422740219102,0.9981395617382539
4.7479613723845375,1.5241860748245948,0.5286010618661097,0.4451414412351501
4.880641941569927,0.1617315227938656,3.3748392228021196,0.14629335089788448
-3.7188493819645503,-2.322881747904289,-4.5636965972368,0.9987679900986796
-3.6951596087005054,1.9595147847529137,1.3183670662366698,0.455968186588645
0.5749591813446555,-4.702714834124246,-3.6312759193130715,0.8952139795335636
2.9059782243963,-1.9113905209062096,-0.3767116875109364,0.5345536673032607
0.09999868956028202,1.8556551712438356,-4.1594942937379,0.9843434562405218
-2.4356452035889777,1.246885715199224,-1.430800208003356,0.7218615373638027
4.326002045052201,3.9162025203862925,4.155198889371604,0.10903988359189866
-3.557070960586161,-4.616490725295632,-4.381484481760335,0.9869618693522492
1.7778329646859383,-2.4500438722656033,-0.49529732436034024,0.5693798009724227
0.1421070389329726,4.319851960418772,-1.3893924651932776,0.7294703429465382
0.4842292781079447,4.637769164154598,4.861002583595171,0.0732300997595633
-2.8619388470049736,-4.916137502129972,4.077870461322025,0.14226378484193888
3.984512877672895,0.8661160466044624,-3.0324242613144827,0.8438350107246348
2.245276833904555,-2.5276116865633256,-4.062613089578951,0.9582498530386073
-0.9935667719178545,-2.77603197045367,3.5008654819002167,0.16967728262876072
-2.290143809232349,-3.478583242738604,4.893570662432241,0.034898495136933896
0.38384891877625194,-4.24923489534058,2.0935554777822665,0.3006509547097003
-3.267748980218985,-2.1547150902364187,0.8739740060001022,0.48784151120634645
0.9995090169553347,2.863219161457117,-0.6580872434200522,0.6158170187449685
3.3584059810471842,3.2202180986925093,4.521088546341758,0.07422218330920284
3.7356141884991096,-4.438486501909172,-3.1594983691893437,0.8228169293736911
1.8048877726066657,4.640392487374029,0.6482565917948877,0.4871032857142478
-0.8960799119460052,1.3153016773519974,-4.47457046907921,0.9994894913678268
-0.3220925597091453,-3.5940731552795917,-2.796181558386189,0.8237665902661464
2.0450268109697767,-1.1060340595426998,2.3575687638323606,0.28702508722373316
0.020621444018084745,-2.981309575552296,1.496854278785536,0.37504682816882395
4.103412779478637,-3.503846234227319,2.893596758534863,0.17994650145082153
-3.464174358877961,-0.12292699555986175,-2.2234642549566574,0.8181677987769667
0.8490976201776137,2.3500916080731917,0.35076816970344726,0.5160031923033828
-0.6565085628789022,4.344370247025076,-0.510941056173662,0.6115595910025187
